name_norm,trailer_link,video_id,sentiment_scores,favorability,rating,genre,year,votes
the three stooges,https://www.youtube.com/watch?v=1FUBJCjL4r8,1FUBJCjL4r8,"{'positive': 21, 'neutral': 30, 'negative': 19}",0.525,PG,Comedy,2012,30000.0
think like a man,https://www.youtube.com/watch?v=vxTN4eX4Vss,vxTN4eX4Vss,"{'positive': 126, 'neutral': 79, 'negative': 45}",0.7368421052631579,PG-13,Comedy,2012,45000.0
the vow,https://www.youtube.com/watch?v=PcL24s-S6ns,PcL24s-S6ns,"{'positive': 152, 'neutral': 66, 'negative': 32}",0.8260869565217391,PG-13,Drama,2012,187000.0
taken 2,https://www.youtube.com/watch?v=u48UrWtCn5E,u48UrWtCn5E,"{'positive': 77, 'neutral': 114, 'negative': 59}",0.5661764705882353,PG-13,Action,2012,294000.0
compliance,https://www.youtube.com/watch?v=cDat96UyT5A,cDat96UyT5A,"{'positive': 53, 'neutral': 42, 'negative': 66}",0.4453781512605042,R,Crime,2012,33000.0
rust and bone,https://www.youtube.com/watch?v=Jg7skcyYolU,Jg7skcyYolU,"{'positive': 124, 'neutral': 74, 'negative': 47}",0.7251461988304093,R,Drama,2012,65000.0
the company you keep,https://www.youtube.com/watch?v=dTEBo9pOQXM,dTEBo9pOQXM,"{'positive': 1, 'neutral': 7, 'negative': 0}",1.0,R,Drama,2012,32000.0
hit and run,https://www.youtube.com/watch?v=Az8-kwoWIGc,Az8-kwoWIGc,"{'positive': 19, 'neutral': 25, 'negative': 12}",0.6129032258064516,R,Action,2012,35000.0
act of valor,https://www.youtube.com/watch?v=ZnlPgo9TaGo,ZnlPgo9TaGo,"{'positive': 119, 'neutral': 86, 'negative': 45}",0.725609756097561,R,Action,2012,67000.0
passion,https://www.youtube.com/watch?v=4Aif1qEB_JU,4Aif1qEB_JU,"{'positive': 100, 'neutral': 98, 'negative': 52}",0.6578947368421053,R,Adventure,2012,22000.0
on the road,https://www.youtube.com/watch?v=su75_mcryO4,su75_mcryO4,"{'positive': 113, 'neutral': 82, 'negative': 38}",0.7483443708609272,R,Adventure,2012,40000.0
bullet to the head,https://www.youtube.com/watch?v=qGDyslD68as,qGDyslD68as,"{'positive': 51, 'neutral': 45, 'negative': 17}",0.75,R,Action,2012,48000.0
lol,https://www.youtube.com/watch?v=fEzWvEoD9ew,fEzWvEoD9ew,"{'positive': 123, 'neutral': 96, 'negative': 31}",0.7987012987012987,PG-13,Comedy,2012,54000.0
the first time,https://www.youtube.com/watch?v=Pa5963ftpDc,Pa5963ftpDc,"{'positive': 9, 'neutral': 14, 'negative': 1}",0.9,PG-13,Comedy,2012,68000.0
vhs,https://www.youtube.com/watch?v=NaSUZnIztuY,NaSUZnIztuY,"{'positive': 61, 'neutral': 51, 'negative': 80}",0.4326241134751773,R,Horror,2012,58000.0
no one lives,https://www.youtube.com/watch?v=Z4HxhzBG0ag,Z4HxhzBG0ag,"{'positive': 93, 'neutral': 88, 'negative': 69}",0.5740740740740741,R,Horror,2012,20000.0
mirror mirror,https://www.youtube.com/watch?v=FkA4L8T9DA0,FkA4L8T9DA0,"{'positive': 8, 'neutral': 4, 'negative': 3}",0.7272727272727273,PG,Adventure,2012,85000.0
about cherry,https://www.youtube.com/watch?v=Pm6RlqnxI-Y,Pm6RlqnxI-Y,"{'positive': 67, 'neutral': 92, 'negative': 43}",0.6090909090909091,R,Drama,2012,10000.0
hitchcock,https://www.youtube.com/watch?v=_Uw6fweoB8E,_Uw6fweoB8E,"{'positive': 13, 'neutral': 14, 'negative': 4}",0.7647058823529411,PG-13,Biography,2012,73000.0
the lords of salem,https://www.youtube.com/watch?v=c8Ud_KRh2Ac,c8Ud_KRh2Ac,"{'positive': 16, 'neutral': 6, 'negative': 28}",0.3636363636363636,R,Horror,2012,28000.0
step up revolution,https://www.youtube.com/watch?v=jl0QrvDxu-c,jl0QrvDxu-c,"{'positive': 2, 'neutral': 8, 'negative': 1}",0.6666666666666666,PG-13,Drama,2012,55000.0
ruby sparks,https://www.youtube.com/watch?v=xb3_AE-UinY,xb3_AE-UinY,"{'positive': 120, 'neutral': 83, 'negative': 47}",0.718562874251497,R,Comedy,2012,97000.0
the paperboy,https://www.youtube.com/watch?v=m2GMwWaDSr0,m2GMwWaDSr0,"{'positive': 115, 'neutral': 64, 'negative': 71}",0.6182795698924731,R,Crime,2012,37000.0
the possession,https://www.youtube.com/watch?v=Sxo3Wib31uE,Sxo3Wib31uE,"{'positive': 78, 'neutral': 109, 'negative': 62}",0.5571428571428572,PG-13,Horror,2012,58000.0
silent hill revelation,https://www.youtube.com/watch?v=9b4iOhWswYM,9b4iOhWswYM,"{'positive': 99, 'neutral': 92, 'negative': 60}",0.6226415094339622,R,Action,2012,61000.0
safe,https://www.youtube.com/watch?v=gU-wjVD_58c,gU-wjVD_58c,"{'positive': 125, 'neutral': 85, 'negative': 36}",0.7763975155279503,R,Drama,1995,14000.0
the brass teapot,https://www.youtube.com/watch?v=3dLOCxs2Qi8,3dLOCxs2Qi8,"{'positive': 2, 'neutral': 5, 'negative': 2}",0.5,R,Comedy,2012,15000.0
alex cross,https://www.youtube.com/watch?v=Uw7PhPD31Ws,Uw7PhPD31Ws,"{'positive': 120, 'neutral': 73, 'negative': 57}",0.6779661016949152,PG-13,Action,2012,33000.0
amour,https://www.youtube.com/watch?v=F7D-Y3T0XFA,F7D-Y3T0XFA,"{'positive': 59, 'neutral': 69, 'negative': 46}",0.5619047619047619,PG-13,Drama,2012,95000.0
what to expect when youre expecting,https://www.youtube.com/watch?v=_8Um0DEEjkM,_8Um0DEEjkM,"{'positive': 40, 'neutral': 30, 'negative': 15}",0.7272727272727273,PG-13,Comedy,2012,71000.0
trouble with the curve,https://www.youtube.com/watch?v=fTHSqutzOcQ,fTHSqutzOcQ,"{'positive': 123, 'neutral': 90, 'negative': 37}",0.76875,PG-13,Drama,2012,61000.0
here comes the boom,https://www.youtube.com/watch?v=M4L6ruTF5qE,M4L6ruTF5qE,"{'positive': 124, 'neutral': 100, 'negative': 25}",0.8322147651006712,PG,Action,2012,87000.0
the collection,https://www.youtube.com/watch?v=hsmJ5-LgiZ0,hsmJ5-LgiZ0,"{'positive': 17, 'neutral': 17, 'negative': 12}",0.5862068965517241,R,Horror,2012,47000.0
john dies at the end,https://www.youtube.com/watch?v=IfJp417dyig,IfJp417dyig,"{'positive': 115, 'neutral': 84, 'negative': 51}",0.6927710843373494,R,Comedy,2012,37000.0
to rome with love,https://www.youtube.com/watch?v=uhBs9-G6sms,uhBs9-G6sms,"{'positive': 6, 'neutral': 4, 'negative': 4}",0.6,R,Comedy,2012,86000.0
the giant mechanical man,https://www.youtube.com/watch?v=zbAmRWPsnQg,zbAmRWPsnQg,"{'positive': 12, 'neutral': 10, 'negative': 4}",0.75,PG-13,Comedy,2012,9800.0
contraband,https://www.youtube.com/watch?v=Rp0b5ZXIUvE,Rp0b5ZXIUvE,"{'positive': 47, 'neutral': 54, 'negative': 21}",0.6911764705882353,R,Action,2012,119000.0
red lights,https://www.youtube.com/watch?v=Gxsl3yCZje4,Gxsl3yCZje4,"{'positive': 90, 'neutral': 88, 'negative': 41}",0.6870229007633588,R,Drama,2012,59000.0
arbitrage,https://www.youtube.com/watch?v=UmJSV9ePx7c,UmJSV9ePx7c,"{'positive': 99, 'neutral': 85, 'negative': 64}",0.6073619631901841,R,Drama,2012,51000.0
the man with the iron fists,https://www.youtube.com/watch?v=3swVdu41Ixg,3swVdu41Ixg,"{'positive': 32, 'neutral': 31, 'negative': 17}",0.6530612244897959,R,Action,2012,61000.0
cosmopolis,https://www.youtube.com/watch?v=0WpEc-rJQ3s,0WpEc-rJQ3s,"{'positive': 92, 'neutral': 57, 'negative': 101}",0.4766839378238341,R,Crime,2012,45000.0
the campaign,https://www.youtube.com/watch?v=Bmp6UDzIUes,Bmp6UDzIUes,"{'positive': 33, 'neutral': 34, 'negative': 10}",0.7674418604651163,R,Comedy,2012,126000.0
frankenweenie,https://www.youtube.com/watch?v=XBfcGLBJ2Uc,XBfcGLBJ2Uc,"{'positive': 81, 'neutral': 103, 'negative': 66}",0.5510204081632653,PG,Animation,2012,101000.0
a royal affair,https://www.youtube.com/watch?v=e8762G2Toeg,e8762G2Toeg,"{'positive': 43, 'neutral': 41, 'negative': 14}",0.7543859649122807,R,Biography,2012,45000.0
the guilt trip,https://www.youtube.com/watch?v=UAwiiGUCeLE,UAwiiGUCeLE,"{'positive': 15, 'neutral': 12, 'negative': 3}",0.8333333333333334,PG-13,Comedy,2012,36000.0
stand up guys,https://www.youtube.com/watch?v=NApJNjPTqZs,NApJNjPTqZs,"{'positive': 122, 'neutral': 95, 'negative': 33}",0.7870967741935484,R,Comedy,2012,54000.0
deadfall,https://www.youtube.com/watch?v=Q4IASREmPMY,Q4IASREmPMY,"{'positive': 56, 'neutral': 35, 'negative': 20}",0.7368421052631579,R,Crime,1993,3000.0
the bay,https://www.youtube.com/watch?v=ctkkn1qSYKw,ctkkn1qSYKw,"{'positive': 89, 'neutral': 87, 'negative': 74}",0.5460122699386503,R,Horror,2012,26000.0
the words,https://www.youtube.com/watch?v=pMKB1LqwSHI,pMKB1LqwSHI,"{'positive': 84, 'neutral': 133, 'negative': 33}",0.717948717948718,PG-13,Drama,2012,76000.0
the broken circle breakdown,https://www.youtube.com/watch?v=3a50DJkCxqw,3a50DJkCxqw,"{'positive': 73, 'neutral': 59, 'negative': 36}",0.6697247706422018,Not Rated,Drama,2012,40000.0
thanks for sharing,https://www.youtube.com/watch?v=FP0aIPWCuDo,FP0aIPWCuDo,"{'positive': 87, 'neutral': 104, 'negative': 59}",0.5958904109589042,R,Comedy,2012,27000.0
starlet,https://www.youtube.com/watch?v=-JHszQynTPY,-JHszQynTPY,"{'positive': 6, 'neutral': 4, 'negative': 2}",0.75,Not Rated,Drama,2012,7200.0
the angels share,https://www.youtube.com/watch?v=NcQIvmR21VU,NcQIvmR21VU,"{'positive': 130, 'neutral': 64, 'negative': 38}",0.7738095238095238,R,Comedy,2012,24000.0
universal soldier day of reckoning,https://www.youtube.com/watch?v=MJxX3s39ck8,MJxX3s39ck8,"{'positive': 92, 'neutral': 76, 'negative': 82}",0.5287356321839081,R,Action,2012,20000.0
promised land,https://www.youtube.com/watch?v=c9U1E9cC5is,c9U1E9cC5is,"{'positive': 117, 'neutral': 90, 'negative': 44}",0.7267080745341615,R,Drama,1987,1200.0
beasts of the southern wild,https://www.youtube.com/watch?v=pvqZzSMIZa0,pvqZzSMIZa0,"{'positive': 122, 'neutral': 66, 'negative': 62}",0.6630434782608695,PG-13,Adventure,2012,82000.0
red tails,https://www.youtube.com/watch?v=BpA6TC0T_Lw,BpA6TC0T_Lw,"{'positive': 97, 'neutral': 77, 'negative': 76}",0.5606936416184971,PG-13,Action,2012,34000.0
in the house,https://www.youtube.com/watch?v=eegoZpxQCzc,eegoZpxQCzc,"{'positive': 42, 'neutral': 48, 'negative': 15}",0.7368421052631579,R,Drama,2012,31000.0
the cold light of day,https://www.youtube.com/watch?v=qxJpe8d2dBQ,qxJpe8d2dBQ,"{'positive': 41, 'neutral': 30, 'negative': 27}",0.6029411764705882,PG-13,Action,2012,36000.0
the apparition,https://www.youtube.com/watch?v=h9Q01gfKJO4,h9Q01gfKJO4,"{'positive': 82, 'neutral': 81, 'negative': 71}",0.5359477124183006,PG-13,Horror,2012,19000.0
to the wonder,https://www.youtube.com/watch?v=NTAzcTZTY1g,NTAzcTZTY1g,"{'positive': 143, 'neutral': 56, 'negative': 50}",0.7409326424870466,R,Drama,2012,28000.0
chasing mavericks,https://www.youtube.com/watch?v=6pwnwnzk8L8,6pwnwnzk8L8,"{'positive': 19, 'neutral': 17, 'negative': 4}",0.8260869565217391,PG,Biography,2012,31000.0
one for the money,https://www.youtube.com/watch?v=rn1PpRgUaeU,rn1PpRgUaeU,"{'positive': 123, 'neutral': 84, 'negative': 43}",0.7409638554216867,PG-13,Action,2012,41000.0
bachelorette,https://www.youtube.com/watch?v=w2KKLUrVP20,w2KKLUrVP20,"{'positive': 90, 'neutral': 101, 'negative': 47}",0.656934306569343,R,Comedy,2012,46000.0
lay the favorite,https://www.youtube.com/watch?v=Jr30OocHzVw,Jr30OocHzVw,"{'positive': 16, 'neutral': 8, 'negative': 10}",0.6153846153846154,R,Comedy,2012,11000.0
kahaani,https://www.youtube.com/watch?v=rsjamVgPoI8,rsjamVgPoI8,"{'positive': 100, 'neutral': 115, 'negative': 11}",0.9009009009009008,Not Rated,Mystery,2012,59000.0
parental guidance,https://www.youtube.com/watch?v=E8TsXD79iJ0,E8TsXD79iJ0,"{'positive': 7, 'neutral': 19, 'negative': 6}",0.5384615384615384,PG,Comedy,2012,25000.0
the raven,https://www.youtube.com/watch?v=kuireoKBiC0,kuireoKBiC0,"{'positive': 101, 'neutral': 81, 'negative': 68}",0.5976331360946746,R,Crime,2012,83000.0
liberal arts,https://www.youtube.com/watch?v=yBUCyxJwHm0,yBUCyxJwHm0,"{'positive': 20, 'neutral': 24, 'negative': 9}",0.6896551724137931,PG-13,Comedy,2012,37000.0
stolen,https://www.youtube.com/watch?v=rpMxOjUjweA,rpMxOjUjweA,"{'positive': 97, 'neutral': 90, 'negative': 63}",0.60625,R,Action,2012,44000.0
kontiki,https://www.youtube.com/watch?v=0VdQUc1C1Fs,0VdQUc1C1Fs,"{'positive': 64, 'neutral': 86, 'negative': 20}",0.7619047619047619,PG-13,Adventure,2012,47000.0
paranormal activity 4,https://www.youtube.com/watch?v=AWErnpeg5mE,AWErnpeg5mE,"{'positive': 6, 'neutral': 19, 'negative': 10}",0.375,R,Horror,2012,63000.0
quartet,https://www.youtube.com/watch?v=wSEnh8Hi62E,wSEnh8Hi62E,"{'positive': 80, 'neutral': 50, 'negative': 26}",0.7547169811320755,R,Drama,1981,1300.0
28 hotel rooms,https://www.youtube.com/watch?v=bSN5Hvh8bts,bSN5Hvh8bts,"{'positive': 30, 'neutral': 27, 'negative': 26}",0.5357142857142857,Not Rated,Drama,2012,3200.0
playing for keeps,https://www.youtube.com/watch?v=ez9U9bw4XwM,ez9U9bw4XwM,"{'positive': 97, 'neutral': 93, 'negative': 61}",0.6139240506329114,PG-13,Comedy,1986,616.0
upside down,https://www.youtube.com/watch?v=XPdlrOP22NM,XPdlrOP22NM,"{'positive': 122, 'neutral': 87, 'negative': 41}",0.7484662576687117,PG-13,Drama,2012,70000.0
great expectations,https://www.youtube.com/watch?v=QN6hchvzwjA,QN6hchvzwjA,"{'positive': 95, 'neutral': 84, 'negative': 71}",0.572289156626506,R,Drama,1998,52000.0
the odd life of timothy green,https://www.youtube.com/watch?v=mMSkbH0LuTc,mMSkbH0LuTc,"{'positive': 50, 'neutral': 35, 'negative': 5}",0.9090909090909092,PG,Comedy,2012,46000.0
premium rush,https://www.youtube.com/watch?v=Pn6ie1zCkZU,Pn6ie1zCkZU,"{'positive': 83, 'neutral': 125, 'negative': 42}",0.664,PG-13,Action,2012,111000.0
not fade away,https://www.youtube.com/watch?v=WFY13OItSPc,WFY13OItSPc,"{'positive': 5, 'neutral': 6, 'negative': 2}",0.7142857142857143,R,Drama,2012,4400.0
disconnect,https://www.youtube.com/watch?v=aqCcQOlDM4o,aqCcQOlDM4o,"{'positive': 131, 'neutral': 64, 'negative': 55}",0.7043010752688172,R,Drama,2012,74000.0
sightseers,https://www.youtube.com/watch?v=RQLE6QWleCo,RQLE6QWleCo,"{'positive': 2, 'neutral': 1, 'negative': 1}",0.6666666666666666,Not Rated,Adventure,2012,27000.0
the pirates band of misfits,https://www.youtube.com/watch?v=RZN0aF02WvY,RZN0aF02WvY,"{'positive': 49, 'neutral': 52, 'negative': 24}",0.6712328767123288,PG,Animation,2012,46000.0
chernobyl diaries,https://www.youtube.com/watch?v=Pq47T48u8Zo,Pq47T48u8Zo,"{'positive': 71, 'neutral': 98, 'negative': 81}",0.4671052631578947,R,Horror,2012,65000.0
talaash,https://www.youtube.com/watch?v=M97P3zoUIos,M97P3zoUIos,"{'positive': 126, 'neutral': 93, 'negative': 28}",0.8181818181818182,Not Rated,Crime,2012,40000.0
hope springs,https://www.youtube.com/watch?v=-s22_Mvikl8,-s22_Mvikl8,"{'positive': 154, 'neutral': 59, 'negative': 37}",0.806282722513089,PG-13,Comedy,2012,42000.0
people like us,https://www.youtube.com/watch?v=0OVGAOJ7N-c,0OVGAOJ7N-c,"{'positive': 114, 'neutral': 94, 'negative': 36}",0.76,PG-13,Comedy,2012,42000.0
the abcs of death,https://www.youtube.com/watch?v=sOjnX-Mbzqg,sOjnX-Mbzqg,"{'positive': 16, 'neutral': 43, 'negative': 28}",0.3636363636363636,Not Rated,Comedy,2012,18000.0
vamps,https://www.youtube.com/watch?v=KhzHXrTzATo,KhzHXrTzATo,"{'positive': 101, 'neutral': 89, 'negative': 60}",0.6273291925465838,PG-13,Comedy,2012,9700.0
bel ami,https://www.youtube.com/watch?v=i-vuCO_jmGE,i-vuCO_jmGE,"{'positive': 9, 'neutral': 11, 'negative': 5}",0.6428571428571429,R,Crime,2012,18000.0
the reluctant fundamentalist,https://www.youtube.com/watch?v=ejxfDqK-kZo,ejxfDqK-kZo,"{'positive': 81, 'neutral': 64, 'negative': 24}",0.7714285714285715,R,Drama,2012,14000.0
much ado about nothing,https://www.youtube.com/watch?v=rbSN4Lv_N4g,rbSN4Lv_N4g,"{'positive': 46, 'neutral': 34, 'negative': 9}",0.8363636363636363,PG-13,Comedy,1993,46000.0
big miracle,https://www.youtube.com/watch?v=Qv-mWQUoXOg,Qv-mWQUoXOg,"{'positive': 112, 'neutral': 68, 'negative': 70}",0.6153846153846154,PG,Biography,2012,19000.0
the green inferno,https://www.youtube.com/watch?v=FcpYPu9M3bw,FcpYPu9M3bw,"{'positive': 83, 'neutral': 78, 'negative': 89}",0.4825581395348837,R,Adventure,2013,41000.0
don jon,https://www.youtube.com/watch?v=2A63Ly0Pvpk,2A63Ly0Pvpk,"{'positive': 92, 'neutral': 131, 'negative': 27}",0.773109243697479,R,Comedy,2013,232000.0
now you see me,https://www.youtube.com/watch?v=KzJNYYkkhzc,KzJNYYkkhzc,"{'positive': 105, 'neutral': 108, 'negative': 38}",0.7342657342657343,PG-13,Crime,2013,612000.0
identity thief,https://www.youtube.com/watch?v=uO12W35DpsQ,uO12W35DpsQ,"{'positive': 108, 'neutral': 88, 'negative': 54}",0.6666666666666666,R,Comedy,2013,128000.0
how i live now,https://www.youtube.com/watch?v=RSaxm68PPT4,RSaxm68PPT4,"{'positive': 92, 'neutral': 108, 'negative': 50}",0.647887323943662,R,Action,2013,29000.0
upstream color,https://www.youtube.com/watch?v=SilYsr_3vrA,SilYsr_3vrA,"{'positive': 70, 'neutral': 84, 'negative': 44}",0.6140350877192983,Not Rated,Drama,2013,32000.0
parkland,https://www.youtube.com/watch?v=V5-Bg7ZrGAg,V5-Bg7ZrGAg,"{'positive': 73, 'neutral': 87, 'negative': 90}",0.4478527607361963,PG-13,Drama,2013,15000.0
a field in england,https://www.youtube.com/watch?v=cRRvzjkzu2U,cRRvzjkzu2U,"{'positive': 116, 'neutral': 64, 'negative': 70}",0.6236559139784946,Not Rated,Drama,2013,12000.0
in secret,https://www.youtube.com/watch?v=L58WBZDHP1s,L58WBZDHP1s,"{'positive': 107, 'neutral': 96, 'negative': 47}",0.6948051948051948,R,Crime,2013,8000.0
paranoia,https://www.youtube.com/watch?v=kiwTRLwmm4w,kiwTRLwmm4w,"{'positive': 111, 'neutral': 85, 'negative': 54}",0.6727272727272727,PG-13,Drama,2013,36000.0
the past,https://www.youtube.com/watch?v=oXbzvpl5fnM,oXbzvpl5fnM,"{'positive': 6, 'neutral': 4, 'negative': 3}",0.6666666666666666,PG-13,Drama,2013,46000.0
breathe in,https://www.youtube.com/watch?v=qjPReJ2Jy8I,qjPReJ2Jy8I,"{'positive': 142, 'neutral': 58, 'negative': 50}",0.7395833333333334,R,Drama,2013,14000.0
vhs2,https://www.youtube.com/watch?v=8Rto5cyknzU,8Rto5cyknzU,"{'positive': 6, 'neutral': 13, 'negative': 7}",0.4615384615384615,R,Horror,2013,37000.0
knights of badassdom,https://www.youtube.com/watch?v=zyougFDZ7zU,zyougFDZ7zU,"{'positive': 119, 'neutral': 85, 'negative': 46}",0.7212121212121212,R,Action,2013,20000.0
the congress,https://www.youtube.com/watch?v=zkDyKWKNeaE,zkDyKWKNeaE,"{'positive': 59, 'neutral': 59, 'negative': 35}",0.6276595744680851,Not Rated,Animation,2013,18000.0
the fifth estate,https://www.youtube.com/watch?v=YQOiS_l_0Jk,YQOiS_l_0Jk,"{'positive': 104, 'neutral': 75, 'negative': 71}",0.5942857142857143,R,Biography,2013,40000.0
ida,https://www.youtube.com/watch?v=_JIXxo8qUn0,_JIXxo8qUn0,"{'positive': 47, 'neutral': 67, 'negative': 23}",0.6714285714285714,PG-13,Drama,2013,55000.0
the love punch,https://www.youtube.com/watch?v=dVmdXE_iB8w,dVmdXE_iB8w,"{'positive': 76, 'neutral': 35, 'negative': 14}",0.8444444444444444,PG-13,Comedy,2013,14000.0
tracks,https://www.youtube.com/watch?v=6-DiOyxCQQI,6-DiOyxCQQI,"{'positive': 133, 'neutral': 84, 'negative': 33}",0.8012048192771084,PG-13,Adventure,2013,29000.0
bad words,https://www.youtube.com/watch?v=pWibxfADyRc,pWibxfADyRc,"{'positive': 8, 'neutral': 6, 'negative': 2}",0.8,R,Comedy,2013,48000.0
in a world,https://www.youtube.com/watch?v=NmEARgbQ8us,NmEARgbQ8us,"{'positive': 4, 'neutral': 9, 'negative': 1}",0.8,R,Comedy,2013,31000.0
aint them bodies saints,https://www.youtube.com/watch?v=ga0c0v-stK0,ga0c0v-stK0,"{'positive': 110, 'neutral': 76, 'negative': 45}",0.7096774193548387,R,Crime,2013,21000.0
man of tai chi,https://www.youtube.com/watch?v=P0i0ddd91xA,P0i0ddd91xA,"{'positive': 12, 'neutral': 4, 'negative': 2}",0.8571428571428571,R,Action,2013,36000.0
the east,https://www.youtube.com/watch?v=7z54r8jvGj8,7z54r8jvGj8,"{'positive': 30, 'neutral': 14, 'negative': 12}",0.7142857142857143,PG-13,Crime,2013,49000.0
the lunchbox,https://www.youtube.com/watch?v=sK3R0rvnlPs,sK3R0rvnlPs,"{'positive': 109, 'neutral': 119, 'negative': 22}",0.8320610687022901,PG,Drama,2013,52000.0
new world,https://www.youtube.com/watch?v=m1C5dLnvlzg,m1C5dLnvlzg,"{'positive': 78, 'neutral': 128, 'negative': 44}",0.639344262295082,Not Rated,Action,2013,21000.0
charlie countryman,https://www.youtube.com/watch?v=YKzWBjENRwc,YKzWBjENRwc,"{'positive': 12, 'neutral': 2, 'negative': 1}",0.9230769230769232,R,Action,2013,28000.0
getaway,https://www.youtube.com/watch?v=-A8UaQA7VZ8,-A8UaQA7VZ8,"{'positive': 9, 'neutral': 15, 'negative': 3}",0.75,PG-13,Action,2013,23000.0
guardians of the galaxy,https://www.youtube.com/watch?v=d96cjJhvlMA,d96cjJhvlMA,"{'positive': 113, 'neutral': 100, 'negative': 37}",0.7533333333333333,PG-13,Action,2014,1100000.0
interstellar,https://www.youtube.com/watch?v=zSWdZVtXT7E,zSWdZVtXT7E,"{'positive': 140, 'neutral': 50, 'negative': 60}",0.7,PG-13,Adventure,2014,1600000.0
john wick,https://www.youtube.com/watch?v=qEVUtrk8_B4,qEVUtrk8_B4,"{'positive': 115, 'neutral': 69, 'negative': 67}",0.6318681318681318,R,Action,2014,565000.0
edge of tomorrow,https://www.youtube.com/watch?v=vw61gCe2oqI,vw61gCe2oqI,"{'positive': 130, 'neutral': 94, 'negative': 26}",0.8333333333333334,PG-13,Action,2014,620000.0
gone girl,https://www.youtube.com/watch?v=2-_-1nJf8Vg,2-_-1nJf8Vg,"{'positive': 95, 'neutral': 103, 'negative': 52}",0.6462585034013606,R,Drama,2014,893000.0
captain america the winter soldier,https://www.youtube.com/watch?v=7SlILk2WMTI,7SlILk2WMTI,"{'positive': 135, 'neutral': 79, 'negative': 36}",0.7894736842105263,PG-13,Action,2014,764000.0
the grand budapest hotel,https://www.youtube.com/watch?v=1Fg5iWmQjwk,1Fg5iWmQjwk,"{'positive': 147, 'neutral': 76, 'negative': 27}",0.8448275862068966,R,Adventure,2014,734000.0
whiplash,https://www.youtube.com/watch?v=7d_jQycdQGo,7d_jQycdQGo,"{'positive': 140, 'neutral': 67, 'negative': 43}",0.7650273224043715,R,Drama,2014,749000.0
kingsman the secret service,https://www.youtube.com/watch?v=kl8F-8tR8to,kl8F-8tR8to,"{'positive': 128, 'neutral': 97, 'negative': 25}",0.8366013071895425,R,Action,2014,607000.0
ex machina,https://www.youtube.com/watch?v=bggUmgeMCdc,bggUmgeMCdc,"{'positive': 123, 'neutral': 77, 'negative': 50}",0.7109826589595376,R,Drama,2014,493000.0
divergent,https://www.youtube.com/watch?v=sutgWjz10sM,sutgWjz10sM,"{'positive': 106, 'neutral': 92, 'negative': 52}",0.6708860759493671,PG-13,Action,2014,435000.0
nightcrawler,https://www.youtube.com/watch?v=X8kYDQan8bw,X8kYDQan8bw,"{'positive': 115, 'neutral': 87, 'negative': 48}",0.7055214723926381,R,Crime,2014,486000.0
the hobbit the battle of the five armies,https://www.youtube.com/watch?v=iVAgTiBrrDA,iVAgTiBrrDA,"{'positive': 137, 'neutral': 77, 'negative': 36}",0.791907514450867,PG-13,Adventure,2014,487000.0
the equalizer,https://www.youtube.com/watch?v=VjctHUEmutw,VjctHUEmutw,"{'positive': 106, 'neutral': 91, 'negative': 53}",0.6666666666666666,R,Action,2014,344000.0
the maze runner,https://www.youtube.com/watch?v=AwwbhhjQ9Xk,AwwbhhjQ9Xk,"{'positive': 108, 'neutral': 110, 'negative': 32}",0.7714285714285715,PG-13,Action,2014,431000.0
lucy,https://www.youtube.com/watch?v=bN7ksFEVO9U,bN7ksFEVO9U,"{'positive': 96, 'neutral': 115, 'negative': 39}",0.7111111111111111,R,Action,2014,460000.0
chef,https://www.youtube.com/watch?v=FF_rYNupPwg,FF_rYNupPwg,"{'positive': 108, 'neutral': 130, 'negative': 12}",0.9,R,Adventure,2014,202000.0
what we do in the shadows,https://www.youtube.com/watch?v=IAZEWtyhpes,IAZEWtyhpes,"{'positive': 134, 'neutral': 78, 'negative': 38}",0.7790697674418605,R,Comedy,2014,164000.0
the imitation game,https://www.youtube.com/watch?v=nuPZUUED5uk,nuPZUUED5uk,"{'positive': 114, 'neutral': 86, 'negative': 50}",0.6951219512195121,PG-13,Biography,2014,707000.0
fury,https://www.youtube.com/watch?v=q94n3eWOWXM,q94n3eWOWXM,"{'positive': 115, 'neutral': 90, 'negative': 45}",0.71875,R,Action,2014,442000.0
xmen days of future past,https://www.youtube.com/watch?v=pK2zYHWDZKo,pK2zYHWDZKo,"{'positive': 143, 'neutral': 69, 'negative': 38}",0.7900552486187845,PG-13,Action,2014,673000.0
predestination,https://www.youtube.com/watch?v=xxG-YfedrfU,xxG-YfedrfU,"{'positive': 101, 'neutral': 99, 'negative': 50}",0.6688741721854304,R,Action,2014,262000.0
the purge anarchy,https://www.youtube.com/watch?v=XzFCDqKE4yA,XzFCDqKE4yA,"{'positive': 93, 'neutral': 82, 'negative': 76}",0.5502958579881657,R,Action,2014,143000.0
it follows,https://www.youtube.com/watch?v=HkZYbOH0ujw,HkZYbOH0ujw,"{'positive': 93, 'neutral': 73, 'negative': 84}",0.5254237288135594,R,Horror,2014,217000.0
blended,https://www.youtube.com/watch?v=8MuWt2X59fo,8MuWt2X59fo,"{'positive': 141, 'neutral': 76, 'negative': 33}",0.8103448275862069,PG-13,Comedy,2014,124000.0
hercules,https://www.youtube.com/watch?v=ZvtspevZxpg,ZvtspevZxpg,"{'positive': 38, 'neutral': 44, 'negative': 12}",0.76,PG,Adventure,1983,3600.0
